"Prebivalstvo po: STATISTI»NA REGIJA, LETO, STAROST , SPOL"

" ";" ";" ";"Spol - SKUPAJ"
"SLOVENIJA"
" ";" ";"0-14 let";8765
" ";" ";"15-64 let";34119
" ";" ";"65 + let";7459
" ";"1998"
" ";" ";"0-14 let";8451
" ";" ";"15-64 let";34297
" ";" ";"65 + let";7617
" ";"1999"
" ";" ";"0-14 let";8156
" ";" ";"15-64 let";34309
" ";" ";"65 + let";7675
" ";"2000"
" ";" ";"0-14 let";8042
" ";" ";"15-64 let";34667
" ";" ";"65 + let";7835
" ";"2001"
" ";" ";"0-14 let";7799
" ";" ";"15-64 let";34885
" ";" ";"65 + let";7901
" ";"2002"
" ";" ";"0-14 let";7641
" ";" ";"15-64 let";35065
" ";" ";"65 + let";8054
" ";"2003"
" ";" ";"0-14 let";7416
" ";" ";"15-64 let";35249
" ";" ";"65 + let";8110
" ";"2004"
" ";" ";"0-14 let";7281
" ";" ";"15-64 let";35434
" ";" ";"65 + let";8198
" ";"2005"
" ";" ";"0-14 let";7212
" ";" ";"15-64 let";35447
" ";" ";"65 + let";8373
" ";"2006"
" ";" ";"0-14 let";7130
" ";" ";"15-64 let";35491
" ";" ";"65 + let";8552
" ";"2007"
" ";" ";"0-14 let";7056
" ";" ";"15-64 let";35705
